date_time,Solar_power,rh,eto,etr,rso,ea_avg,precip,rh_max,rh_min,rh_tmn,rh_tmx,td_avg,td_max,td_min,td_tmn,td_tmx,co2_avg,ppf_avg,solarmj,wet_pct,airt_avg,airt_max,airt_min,airt_tmn,airt_tmx,lwdn_avg,lwup_avg,pressure,swdn_avg,swup_avg,windd_sd,windd_avg,winds_avg,winds_max,winds_tmx,netrad_avg,fan_rmp_avg,visibilitymiles,batt_volt_min,surfacet1_avg,surfacet2_avg,visibilitymiles_avg,pressurekpasealevel
2020-05-24 05:59:00,0.0,74,0.0,0.001,0.116,0.633,0.0,77,72,24MAY2020:05:59:11,24MAY2020:05:19:01,32.9,33.6,32.2,24MAY2020:05:45:24,24MAY2020:05:19:04,448.2,9.81,0.021,0,40.1,41.0,39.7,24MAY2020:05:18:52,24MAY2020:05:53:12,337.2,322.5,86.0,2.013,5.833,53.0,165.0,1.342,4.474,24MAY2020:05:32:40,-10.87,4226,19.2,12.05,40.1,40.5,19.697,101.5
2020-05-24 06:59:00,3911.553828256335,75,0.0,0.001,0.7090001,0.657,0.0,79,71,24MAY2020:06:59:51,24MAY2020:06:22:21,33.8,34.5,32.2,24MAY2020:06:00:44,24MAY2020:06:22:34,452.1,196.6,0.365,0,40.8,42.6,39.7,24MAY2020:06:12:02,24MAY2020:06:58:42,343.5,301.3,86.0,23.86,102.4,57.0,296.0,1.566,4.698,24MAY2020:07:00:00,36.33,4267,19.884,12.1,42.6,43.0,19.387,101.6
2020-05-24 07:59:00,13267.707722319636,70,0.002,0.003,1.421,0.683,0.0,72,68,24MAY2020:07:44:21,24MAY2020:07:17:31,34.7,36.1,33.8,24MAY2020:07:08:54,24MAY2020:07:59:04,444.5,501.3,0.865,0,43.3,46.0,41.9,24MAY2020:07:15:02,24MAY2020:07:58:22,354.8,285.1,86.0,49.57,250.9,47.0,31.0,2.013,6.711,24MAY2020:07:14:31,131.6,4378,19.884,12.41,45.5,48.2,19.387,101.6
2020-05-24 08:59:00,31254.69555611057,63,0.005,0.006,2.112,0.704,0.0,68,58,24MAY2020:08:57:51,24MAY2020:08:00:01,35.6,37.4,34.5,24MAY2020:08:25:04,24MAY2020:08:52:54,439.2,1232.0,2.164,0,46.2,50.5,43.7,24MAY2020:08:01:22,24MAY2020:08:52:22,394.5,303.4,86.0,148.7,637.1,51.0,29.0,2.013,6.711,24MAY2020:08:36:00,397.3,4624,19.884,12.95,61.3,63.3,19.449,101.6
2020-05-24 09:59:00,33801.809090843075,57,0.011,0.013,2.719,0.73,0.0,60,54,24MAY2020:09:55:11,24MAY2020:09:57:41,36.5,38.5,34.9,24MAY2020:09:09:14,24MAY2020:09:57:44,431.3,1246.0,2.133,0,49.1,52.5,46.9,24MAY2020:09:08:42,24MAY2020:09:45:32,404.0,323.0,86.0,133.4,622.4,59.0,59.0,2.237,8.053,24MAY2020:09:24:14,408.0,4653,19.884,13.24,66.9,63.9,19.138,101.6
2020-05-24 10:59:00,43851.06364827794,54,0.013,0.014,3.185,0.754,0.0,58,50,24MAY2020:10:59:51,24MAY2020:10:20:11,37.2,39.0,35.8,24MAY2020:10:57:24,24MAY2020:10:26:34,428.2,1588.0,2.676,0,51.4,54.5,48.2,24MAY2020:10:01:22,24MAY2020:10:57:32,417.8,318.3,86.0,165.2,794.0,57.0,9.0,2.461,7.829,24MAY2020:10:43:06,529.2,4633,19.884,13.23,71.2,68.7,18.952,101.6
2020-05-24 11:59:00,73425.3094979267,44,0.016,0.018,3.477,0.681,0.0,50,38,24MAY2020:11:44:31,24MAY2020:11:01:41,34.7,37.4,31.5,24MAY2020:11:44:44,24MAY2020:11:46:04,427.9,2060.0,3.478,0,54.1,58.1,50.7,24MAY2020:11:14:12,24MAY2020:11:50:12,436.7,326.3,86.0,212.3,1035.0,59.0,29.0,2.908,10.514,24MAY2020:11:29:47,711.9,4616,19.884,13.29,77.0,75.7,19.076,101.5
2020-05-24 12:59:00,81355.82652074289,39,0.021,0.024,3.592,0.632,0.0,46,33,24MAY2020:12:30:31,24MAY2020:12:08:41,32.9,36.5,29.8,24MAY2020:12:30:34,24MAY2020:12:08:44,426.7,2154.0,3.66,0,57.0,61.0,53.4,24MAY2020:12:07:32,24MAY2020:12:57:42,441.8,334.0,86.0,224.2,1086.0,60.0,16.0,3.579,12.527,24MAY2020:12:36:28,754.1,4607,16.528,13.28,77.7,77.4,19.014,101.5
2020-05-24 13:59:00,84595.79680532824,39,0.023,0.026,3.497,0.647,0.0,43,34,24MAY2020:13:39:31,24MAY2020:13:14:31,33.4,37.8,31.6,24MAY2020:13:39:34,24MAY2020:13:14:34,425.9,1623.0,2.747,0,57.9,61.7,55.0,24MAY2020:13:26:52,24MAY2020:13:14:12,430.3,336.4,85.9,171.2,810.0,57.0,8.0,3.579,12.303,24MAY2020:13:56:09,545.4,4602,19.884,13.29,72.5,73.4,18.641,101.5
2020-05-24 14:59:00,84733.29721205658,37,0.018,0.02,3.194,0.664,0.0,42,32,24MAY2020:14:56:41,24MAY2020:14:34:31,34.0,37.2,30.9,24MAY2020:14:56:44,24MAY2020:14:43:54,425.7,1385.0,2.351,0,58.1,60.6,55.0,24MAY2020:14:28:42,24MAY2020:14:37:32,423.6,335.0,85.9,153.1,694.2,59.0,7.0,3.355,10.29,24MAY2020:14:36:22,452.5,4597,19.884,13.25,69.3,72.0,19.325,101.5
2020-05-24 15:59:00,25929.581598312445,37,0.015,0.018,2.717,0.658,0.0,40,34,24MAY2020:15:50:31,24MAY2020:15:27:01,33.8,36.7,31.6,24MAY2020:15:12:54,24MAY2020:15:46:34,425.3,1071.0,1.892,0,58.6,62.2,55.9,24MAY2020:15:11:12,24MAY2020:15:54:52,414.5,353.3,85.9,125.7,544.8,60.0,26.0,3.579,14.093,24MAY2020:15:59:20,357.9,4590,19.884,13.25,66.6,67.8,19.449,101.4
2020-05-24 16:59:00,-651815775.489223,37,0.012,0.015,2.108,0.635,0.0,40,33,24MAY2020:16:49:51,24MAY2020:16:02:31,32.9,36.9,30.0,24MAY2020:16:51:44,24MAY2020:16:02:34,426.9,837.0,1.469,0,58.5,62.2,56.7,24MAY2020:16:49:12,24MAY2020:16:02:12,406.1,338.4,85.9,100.5,425.5,65.0,37.0,3.355,11.408,24MAY2020:16:09:15,257.3,4586,19.2,13.24,63.7,64.0,19.697,101.5
2020-05-24 17:59:00,16907.84283057441,34,0.009,0.011,1.415,0.587,0.0,37,31,24MAY2020:17:59:51,24MAY2020:17:07:51,30.9,32.4,29.8,24MAY2020:17:13:14,24MAY2020:17:09:14,427.2,559.2,1.026,0,58.5,60.1,56.8,24MAY2020:17:02:32,24MAY2020:17:47:52,394.0,318.9,85.9,73.43,288.1,65.0,20.0,2.461,7.606,24MAY2020:17:44:05,139.6,4471,19.884,12.63,61.0,57.2,19.449,101.5
2020-05-24 18:59:00,15590.78870328876,34,0.006,0.007,0.703,0.621,0.0,37,31,24MAY2020:18:11:51,24MAY2020:18:48:41,32.4,33.6,30.7,24MAY2020:18:00:14,24MAY2020:18:30:14,427.0,371.1,0.866,0,58.3,60.1,57.0,24MAY2020:18:55:52,24MAY2020:18:12:32,378.3,307.5,86.0,33.5,210.2,61.0,358.0,2.461,7.382,24MAY2020:18:11:20,105.9,4373,19.884,12.49,54.5,50.7,19.697,101.5
2020-05-24 19:59:00,4489.007318649898,41,0.005,0.006,0.111,0.628,0.0,47,36,24MAY2020:19:22:21,24MAY2020:19:55:41,32.7,33.8,31.6,24MAY2020:19:23:14,24MAY2020:19:49:44,429.2,46.1,0.115,0,55.6,57.6,52.5,24MAY2020:19:54:12,24MAY2020:19:02:02,358.9,299.9,86.0,7.162,18.94,50.0,294.0,1.342,6.263,24MAY2020:19:04:19,-47.31,4339,19.884,12.4,46.6,45.7,19.822,101.5
2020-05-24 20:59:00,0.0,49,0.0,0.0,0.0,0.66,0.0,53,45,24MAY2020:20:03:51,24MAY2020:20:36:01,34.0,34.9,32.5,24MAY2020:20:05:14,24MAY2020:20:32:14,434.4,-3.371,0.001,0,52.2,54.3,50.9,24MAY2020:20:35:22,24MAY2020:20:02:02,344.3,289.4,86.0,1.755,0.0,42.0,157.0,1.118,5.592,24MAY2020:20:47:08,-56.62,4328,19.884,12.37,41.0,40.8,19.884,101.6
2020-05-25 05:59:00,0.0,63,0.001,0.002,0.12,0.555,0.0,63,62,25MAY2020:05:13:01,25MAY2020:05:42:51,29.7,29.8,29.5,25MAY2020:05:18:24,25MAY2020:05:50:14,442.1,36.23,0.045,0,41.4,42.3,40.8,25MAY2020:05:27:22,25MAY2020:05:11:22,330.8,270.5,86.2,3.198,11.65,53.0,78.0,3.803,17.672,25MAY2020:05:03:52,-51.83,4242,19.635,12.12,37.0,6.1,19.884,101.7
2020-05-25 06:59:00,4482.139989407214,60,0.001,0.002,0.719,0.565,0.0,63,56,25MAY2020:06:59:51,25MAY2020:06:04:01,30.0,30.6,29.7,25MAY2020:06:07:54,25MAY2020:06:56:34,441.5,98.0,0.125,0,43.0,45.3,41.2,25MAY2020:06:00:12,25MAY2020:06:57:22,334.8,273.0,86.2,7.626,38.85,49.0,70.0,3.355,14.764,25MAY2020:06:59:52,-30.53,4247,19.884,12.11,38.7,7.7,19.884,101.7
2020-05-25 07:59:00,14738.376305587044,57,0.002,0.002,1.434,0.636,0.0,61,54,25MAY2020:07:26:21,25MAY2020:07:40:31,32.9,36.5,30.2,25MAY2020:07:01:44,25MAY2020:07:58:04,443.1,750.1,1.358,0,46.8,49.8,44.6,25MAY2020:07:07:32,25MAY2020:07:53:02,362.1,290.0,86.2,67.18,398.6,66.0,79.0,2.461,13.422,25MAY2020:07:00:21,259.3,4336,19.884,12.16,45.1,33.3,19.76,101.8
2020-05-25 08:59:00,27901.8527005662,56,0.007,0.009,2.122,0.751,0.0,62,51,25MAY2020:08:55:51,25MAY2020:08:03:11,37.2,38.8,35.8,25MAY2020:08:57:54,25MAY2020:08:47:24,443.7,1191.0,2.061,0,50.7,53.8,48.0,25MAY2020:08:00:02,25MAY2020:08:46:22,402.7,306.0,86.2,141.4,607.8,59.0,2.0,2.013,6.935,25MAY2020:08:40:09,369.7,4603,19.884,12.94,63.0,66.6,19.325,101.8
2020-05-25 09:59:00,39604.48443703983,52,0.012,0.013,2.715,0.769,0.0,56,48,25MAY2020:09:54:31,25MAY2020:09:30:21,37.8,40.1,36.3,25MAY2020:09:08:14,25MAY2020:09:44:04,440.9,1551.0,2.626,0,53.6,57.7,50.7,25MAY2020:09:00:01,25MAY2020:09:49:22,421.4,315.7,86.2,173.3,783.6,50.0,37.0,2.461,7.158,25MAY2020:09:23:54,504.6,4633,19.884,13.36,73.6,68.9,19.014,101.7
2020-05-25 10:59:00,-504893073.62323487,44,0.016,0.018,3.182,0.757,0.0,52,35,25MAY2020:10:57:41,25MAY2020:10:02:11,37.4,40.6,33.3,25MAY2020:10:57:44,25MAY2020:10:33:04,434.0,1830.0,3.069,0,57.6,60.8,54.3,25MAY2020:10:00:22,25MAY2020:10:32:52,440.8,326.4,86.1,191.8,915.0,57.0,25.0,2.237,6.263,25MAY2020:10:34:30,608.5,4610,19.014,13.28,80.2,75.0,19.138,101.7
2020-05-25 11:59:00,51437.38107735991,36,0.02,0.022,3.481,0.705,0.0,42,31,25MAY2020:11:40:51,25MAY2020:11:06:41,35.6,38.3,32.9,25MAY2020:11:40:54,25MAY2020:11:13:34,429.1,2001.0,3.346,0,61.3,65.3,58.3,25MAY2020:11:00:01,25MAY2020:11:51:32,450.1,335.3,86.1,202.3,996.0,63.0,355.0,3.132,8.948,25MAY2020:11:48:09,678.8,4590,17.585,13.23,80.6,79.7,18.828,101.7
2020-05-25 12:59:00,57347.95883508364,35,0.022,0.026,3.589,0.703,0.0,42,28,25MAY2020:12:59:51,25MAY2020:12:39:31,35.4,41.4,31.1,25MAY2020:12:54:34,25MAY2020:12:39:34,426.6,2041.0,3.416,0,63.5,66.6,60.8,25MAY2020:12:04:22,25MAY2020:12:26:22,457.6,341.0,86.1,205.2,1013.0,62.0,303.0,2.908,10.066,25MAY2020:12:26:56,691.5,4588,19.884,13.22,80.6,84.0,19.449,101.6
2020-05-25 13:59:00,57476.90292070556,27,0.024,0.026,3.488,0.572,0.0,32,22,25MAY2020:13:39:21,25MAY2020:13:05:31,30.4,35.1,27.0,25MAY2020:13:47:14,25MAY2020:13:05:34,427.4,1978.0,3.317,0,65.3,69.3,61.9,25MAY2020:13:03:42,25MAY2020:13:35:12,456.6,341.2,86.0,205.2,988.0,55.0,327.0,3.355,14.54,25MAY2020:13:51:52,667.1,4576,19.884,13.2,79.3,83.5,19.138,101.6
2020-05-26 05:59:00,0.0,58,0.002,0.003,0.123,0.688,0.0,59,56,26MAY2020:05:26:51,26MAY2020:05:10:01,34.9,35.2,34.7,26MAY2020:05:17:04,26MAY2020:05:37:04,446.8,38.46,0.067,0,49.3,50.2,48.6,26MAY2020:05:05:52,26MAY2020:05:32:12,354.1,316.8,85.9,4.807,18.24,48.0,125.0,3.579,12.079,26MAY2020:05:10:25,-23.88,4261,19.884,12.16,45.7,45.9,19.884,101.5
2020-05-26 06:59:00,0.0,55,0.002,0.003,0.7180001,0.699,0.0,59,52,26MAY2020:06:59:31,26MAY2020:06:05:41,35.4,35.8,35.1,26MAY2020:06:03:24,26MAY2020:06:53:04,445.6,176.5,0.296,0,50.4,53.1,48.7,26MAY2020:06:02:12,26MAY2020:06:59:22,358.5,312.5,86.0,18.81,85.2,45.0,76.0,4.026,13.198,26MAY2020:06:38:39,20.49,4285,19.2,12.19,47.5,47.5,19.76,101.5
2020-05-26 07:59:00,18822.60947281284,50,0.003,0.004,1.427,0.737,0.0,52,48,26MAY2020:07:31:11,26MAY2020:07:00:01,36.7,39.4,35.6,26MAY2020:07:00:01,26MAY2020:07:57:34,440.4,578.9,1.037,0,54.7,57.6,52.5,26MAY2020:07:12:42,26MAY2020:07:54:22,384.4,353.5,86.0,59.53,290.9,57.0,99.0,2.908,11.408,26MAY2020:07:11:25,200.4,4399,19.884,12.39,57.2,57.6,19.387,101.6
2020-05-26 08:59:00,19648.613764554542,55,0.007,0.009,2.114,0.86,0.0,64,46,26MAY2020:08:11:21,26MAY2020:08:57:41,40.5,45.0,37.0,26MAY2020:08:12:44,26MAY2020:08:57:44,446.2,509.0,0.892,0,56.5,57.7,55.2,26MAY2020:08:59:52,26MAY2020:08:21:32,395.2,362.6,86.0,52.87,240.4,61.0,37.0,2.461,7.382,26MAY2020:08:10:40,154.9,4449,19.884,12.74,61.2,61.0,19.076,101.6
2020-05-26 09:59:00,19937.131571389174,55,0.007,0.008,2.702,0.943,0.0,66,44,26MAY2020:09:47:31,26MAY2020:09:14:31,43.0,46.2,39.2,26MAY2020:09:47:34,26MAY2020:09:14:34,438.8,1001.0,1.699,0,58.6,63.3,55.2,26MAY2020:09:00:01,26MAY2020:09:50:52,414.7,359.5,86.0,106.8,483.6,71.0,7.0,2.013,9.395,26MAY2020:09:43:14,321.6,4571,19.884,12.84,68.4,68.2,18.641,101.5
2020-05-26 10:59:00,41132.22978126015,48,0.012,0.013,3.157,0.937,0.0,54,43,26MAY2020:10:13:21,26MAY2020:10:00:01,42.8,45.3,40.3,26MAY2020:10:13:24,26MAY2020:10:00:04,436.8,1180.0,2.008,0,61.3,63.7,59.5,26MAY2020:10:41:02,26MAY2020:10:56:02,427.6,362.1,86.0,122.5,574.5,60.0,28.0,2.461,7.382,26MAY2020:10:12:59,386.4,4594,19.884,13.25,73.2,71.4,18.828,101.5
2020-05-26 11:59:00,40456.193896811885,47,0.014,0.016,3.454,1.004,0.0,53,42,26MAY2020:11:30:31,26MAY2020:11:06:51,44.6,47.5,42.1,26MAY2020:11:21:54,26MAY2020:11:45:24,432.3,1615.0,2.69,0,64.2,67.3,61.2,26MAY2020:11:02:02,26MAY2020:11:45:52,449.9,367.4,85.9,162.1,791.2,63.0,342.0,2.237,6.487,26MAY2020:11:50:23,546.6,4591,18.455,13.18,79.5,80.4,18.33,101.5
2020-05-26 12:59:00,28664.427826076677,41,0.019,0.021,3.545,0.958,0.0,47,36,26MAY2020:12:53:51,26MAY2020:12:12:51,43.3,47.1,40.5,26MAY2020:12:53:54,26MAY2020:12:39:04,431.4,1497.0,2.493,0,66.2,69.3,63.3,26MAY2020:12:07:42,26MAY2020:12:38:02,449.8,374.1,85.9,150.3,727.6,67.0,49.0,2.237,8.053,26MAY2020:12:36:08,501.6,4592,19.822,13.22,79.5,79.3,18.455,101.4
2020-05-26 13:59:00,33450.86296052088,36,0.018,0.02,3.45,0.85,0.0,43,29,26MAY2020:13:51:01,26MAY2020:13:03:11,40.3,45.9,36.7,26MAY2020:13:51:04,26MAY2020:13:03:34,426.9,1172.0,1.979,0,68.9,71.1,67.1,26MAY2020:13:09:52,26MAY2020:13:31:42,448.8,387.3,85.8,119.1,564.7,69.0,94.0,1.566,5.816,26MAY2020:13:37:49,384.1,4591,19.449,13.17,78.6,78.4,19.014,101.3
2020-05-26 14:59:00,25173.980835412804,32,0.015,0.017,3.17,0.802,0.0,37,27,26MAY2020:14:50:51,26MAY2020:14:25:41,38.8,44.4,36.3,26MAY2020:14:51:14,26MAY2020:14:25:44,426.3,1320.0,2.155,0,70.3,72.9,68.7,26MAY2020:14:01:02,26MAY2020:14:36:22,454.1,368.6,85.8,134.5,634.8,71.0,261.0,1.566,7.606,26MAY2020:14:29:11,414.9,4586,19.884,13.14,78.6,81.5,19.138,101.3
2020-05-26 15:59:00,-1116737048.5180702,29,0.016,0.018,2.709,0.76,0.0,32,25,26MAY2020:15:50:11,26MAY2020:15:57:01,37.4,43.3,35.8,26MAY2020:15:27:14,26MAY2020:15:57:04,428.5,1106.0,1.824,0,72.0,74.7,70.0,26MAY2020:15:03:42,26MAY2020:15:56:12,446.6,361.6,85.8,123.1,541.1,59.0,2.0,2.461,9.395,26MAY2020:15:45:51,332.9,4580,19.884,12.9,75.4,78.6,19.387,101.3
2020-05-26 16:59:00,39761.859180775886,28,0.014,0.016,2.109,0.766,0.0,32,24,26MAY2020:16:41:21,26MAY2020:16:20:41,37.6,43.2,35.8,26MAY2020:16:50:24,26MAY2020:16:20:44,429.3,1155.0,1.964,0,73.4,75.6,71.6,26MAY2020:16:16:32,26MAY2020:16:38:32,452.2,363.6,85.8,142.5,576.0,55.0,42.0,2.684,7.829,26MAY2020:16:07:06,344.9,4579,19.884,12.97,77.5,78.8,18.828,101.3
2020-05-26 17:59:00,29564.634234254707,34,0.015,0.017,1.419,0.826,0.0,43,24,26MAY2020:17:33:11,26MAY2020:17:12:11,39.6,49.5,36.7,26MAY2020:17:09:04,26MAY2020:17:12:14,429.5,759.2,1.35,0,73.0,75.2,67.3,26MAY2020:17:11:32,26MAY2020:17:43:52,434.7,358.8,85.7,92.9,377.6,66.0,235.0,1.342,4.921,26MAY2020:17:31:18,208.9,4435,16.528,12.62,76.3,66.9,19.014,101.2
2020-05-26 18:59:00,14657.5342623341,30,0.009,0.01,0.71,0.831,0.0,37,23,26MAY2020:18:18:51,26MAY2020:18:03:01,39.7,46.6,36.5,26MAY2020:18:59:54,26MAY2020:18:03:04,431.9,400.4,0.885,0,72.5,74.7,66.0,26MAY2020:18:02:22,26MAY2020:18:12:42,409.2,353.4,85.7,24.82,216.0,64.0,245.0,1.118,5.145,26MAY2020:18:16:47,135.4,4390,19.884,12.49,65.8,59.0,19.511,101.2
2020-05-26 19:59:00,0.0,31,0.005,0.006,0.12,0.804,0.0,36,26,26MAY2020:19:00:11,26MAY2020:19:39:11,38.8,40.8,36.3,26MAY2020:19:00:14,26MAY2020:19:13:34,436.7,22.62,0.034,0,68.9,72.7,66.9,26MAY2020:19:37:52,26MAY2020:19:00:02,390.5,347.6,85.8,-1.531,4.78,50.0,108.0,1.342,6.487,26MAY2020:19:54:04,-36.63,4352,19.884,12.38,57.0,53.6,19.822,101.3
2020-05-26 20:59:00,0.0,37,-0.001,-0.001,0.0,0.823,0.0,39,35,26MAY2020:20:13:51,26MAY2020:20:46:11,39.6,39.9,39.0,26MAY2020:20:10:24,26MAY2020:20:39:34,438.1,-3.385,0.0,0,66.4,67.8,64.9,26MAY2020:20:45:22,26MAY2020:20:09:42,388.8,360.2,85.8,-0.063,0.0,38.0,72.0,2.237,6.711,26MAY2020:20:51:41,-28.47,4326,19.884,12.35,56.7,56.3,19.822,101.3
2020-05-27 05:59:00,0.0,57,0.002,0.003,0.126,0.913,0.0,58,56,27MAY2020:05:47:01,27MAY2020:05:12:41,42.3,42.8,41.4,27MAY2020:05:00:01,27MAY2020:05:58:14,454.3,10.86,0.022,0,57.4,58.6,56.1,27MAY2020:05:08:52,27MAY2020:05:17:32,376.7,361.7,86.0,1.621,6.038,56.0,129.0,2.908,9.843,27MAY2020:05:15:02,-10.6,4251,19.884,12.16,53.6,53.2,19.822,101.5
2020-05-27 06:59:00,2812.993464186625,63,0.002,0.002,0.7130001,0.985,0.0,70,57,27MAY2020:06:03:51,27MAY2020:06:44:01,44.1,47.8,42.8,27MAY2020:06:00:44,27MAY2020:06:43:34,458.1,98.3,0.174,0,57.6,59.7,56.7,27MAY2020:06:42:42,27MAY2020:06:34:32,381.3,363.9,86.0,11.0,47.39,52.0,131.0,2.684,13.422,27MAY2020:06:09:24,19.0,4265,19.884,12.18,55.4,55.2,19.138,101.6
2020-05-27 07:59:00,8930.71427274104,57,0.002,0.003,1.409,1.001,0.0,60,55,27MAY2020:07:59:11,27MAY2020:07:11:01,44.6,46.0,43.7,27MAY2020:07:00:24,27MAY2020:07:56:04,451.8,475.5,0.814,0,59.0,61.9,57.9,27MAY2020:07:00:01,27MAY2020:07:58:12,391.0,351.0,86.0,51.19,235.5,36.0,43.0,3.803,10.961,27MAY2020:07:32:03,144.2,4327,19.884,12.26,58.5,59.0,19.387,101.5
2020-05-27 08:59:00,15197.502785497392,56,0.007,0.008,2.089,1.164,0.0,60,52,27MAY2020:08:30:41,27MAY2020:08:58:21,48.6,51.4,45.7,27MAY2020:08:00:01,27MAY2020:08:49:24,458.3,1057.0,1.782,0,63.7,66.6,61.5,27MAY2020:08:00:12,27MAY2020:08:49:02,427.3,357.3,86.0,115.9,521.9,64.0,14.0,2.237,8.053,27MAY2020:08:00:40,336.1,4534,19.884,12.66,71.4,72.1,18.455,101.6
2020-05-27 09:59:00,-390564704.6984826,56,0.013,0.014,2.671,1.215,0.0,61,51,27MAY2020:09:42:11,27MAY2020:09:03:21,49.8,51.3,48.6,27MAY2020:09:42:14,27MAY2020:09:46:24,459.1,1326.0,2.201,0,65.1,68.0,62.8,27MAY2020:09:00:01,27MAY2020:09:46:02,444.1,365.7,86.0,139.2,647.3,67.0,349.0,2.013,7.606,27MAY2020:09:36:45,429.8,4583,19.884,12.86,78.6,76.6,18.579,101.6
2020-05-27 10:59:00,-1703605886.3162649,49,0.016,0.017,3.127,1.166,0.0,53,44,27MAY2020:10:59:11,27MAY2020:10:07:01,48.6,52.0,46.9,27MAY2020:10:22:04,27MAY2020:10:57:14,439.5,1779.0,2.915,0,67.8,72.0,65.7,27MAY2020:10:01:02,27MAY2020:10:59:12,459.1,361.6,86.0,179.1,868.0,61.0,15.0,2.684,8.948,27MAY2020:10:33:42,591.0,4581,19.884,13.18,83.5,81.7,18.765,101.6
2020-05-27 11:59:00,49646.79134563452,42,0.021,0.024,3.425,1.077,0.0,48,35,27MAY2020:11:40:11,27MAY2020:11:04:51,46.4,50.5,44.1,27MAY2020:11:57:44,27MAY2020:11:04:54,433.2,2010.0,3.284,0,70.3,73.8,67.3,27MAY2020:11:02:02,27MAY2020:11:59:12,475.9,370.1,86.0,195.0,972.0,73.0,44.0,2.013,8.277,27MAY2020:11:42:02,671.1,4577,19.884,13.16,88.7,87.3,18.952,101.5
2020-05-27 12:59:00,53581.79143140071,36,0.024,0.027,3.539,1.023,0.0,39,33,27MAY2020:12:56:31,27MAY2020:12:29:01,45.1,48.2,43.2,27MAY2020:12:01:14,27MAY2020:12:52:44,431.4,1889.0,3.079,0,72.7,75.9,69.6,27MAY2020:12:00:22,27MAY2020:12:54:32,469.8,376.8,86.0,181.6,912.0,61.0,17.0,3.132,10.29,27MAY2020:12:48:57,637.2,4573,19.884,13.12,85.5,85.5,19.138,101.5
2020-05-27 13:59:00,53697.557441468256,38,0.024,0.027,3.444,1.081,0.0,43,33,27MAY2020:13:51:11,27MAY2020:13:06:21,46.6,52.0,45.0,27MAY2020:13:51:44,27MAY2020:13:06:24,430.5,1928.0,3.18,0,73.9,77.2,71.1,27MAY2020:13:01:42,27MAY2020:13:54:12,478.2,384.5,86.0,187.7,939.0,63.0,41.0,2.908,10.29,27MAY2020:13:50:19,657.5,4575,19.884,13.11,87.8,88.3,19.263,101.5
2020-05-27 14:59:00,56485.47819313868,36,0.024,0.027,3.145,1.073,0.0,41,31,27MAY2020:14:59:01,27MAY2020:14:35:41,46.4,51.3,44.2,27MAY2020:14:59:14,27MAY2020:14:35:44,429.1,1843.0,3.045,0,74.8,77.9,72.5,27MAY2020:14:06:02,27MAY2020:14:55:32,478.1,381.7,86.0,190.2,906.0,65.0,35.0,2.908,12.751,27MAY2020:14:26:53,619.7,4573,19.014,13.1,86.4,89.4,18.455,101.5
2020-05-27 15:59:00,-775616521.2539151,33,0.023,0.026,2.682,1.017,0.0,35,30,27MAY2020:15:59:51,27MAY2020:15:53:51,45.0,48.0,43.9,27MAY2020:15:11:24,27MAY2020:15:57:24,428.7,1502.0,2.499,0,75.4,79.3,73.2,27MAY2020:15:13:52,27MAY2020:15:56:22,472.0,376.9,85.9,166.3,742.6,68.0,50.0,2.908,10.961,27MAY2020:15:08:00,481.1,4571,19.884,12.95,83.1,87.8,18.952,101.4
2020-05-27 16:59:00,39804.08923180343,32,0.019,0.022,2.09,1.003,0.0,35,29,27MAY2020:16:59:51,27MAY2020:16:18:41,44.6,48.2,43.2,27MAY2020:16:59:54,27MAY2020:16:36:14,428.2,1128.0,1.918,0,75.9,78.6,74.1,27MAY2020:16:04:32,27MAY2020:16:46:02,463.6,374.3,85.9,134.9,560.4,75.0,308.0,2.237,11.856,27MAY2020:16:57:19,336.2,4567,19.884,12.75,81.1,82.9,19.138,101.4
2020-05-27 18:59:00,14591.202743923488,27,0.01,0.012,0.712,0.918,0.0,28,25,27MAY2020:18:22:01,27MAY2020:18:37:51,42.3,44.6,40.3,27MAY2020:18:57:44,27MAY2020:18:34:24,431.5,415.2,0.959,0,76.5,78.1,74.3,27MAY2020:18:58:32,27MAY2020:18:23:02,422.7,359.6,85.9,32.51,231.1,69.0,35.0,2.013,7.382,27MAY2020:18:52:58,135.5,4401,19.884,12.48,69.1,63.9,19.263,101.4
2020-05-27 19:59:00,4624.081265983183,29,0.006,0.008,0.125,0.827,0.0,32,26,27MAY2020:19:00:51,27MAY2020:19:54:01,39.6,41.9,38.5,27MAY2020:19:43:04,27MAY2020:19:07:24,435.7,44.29,0.099,0,73.4,75.9,70.3,27MAY2020:19:53:22,27MAY2020:19:01:52,400.4,346.0,85.9,3.396,13.86,68.0,64.0,1.342,7.158,27MAY2020:19:04:34,-43.91,4360,19.822,12.37,60.1,58.3,19.697,101.5
2020-05-27 20:59:00,0.0,34,0.0,0.0,0.0,0.832,0.0,39,29,27MAY2020:20:04:51,27MAY2020:20:48:11,39.7,41.4,38.1,27MAY2020:20:03:14,27MAY2020:20:45:34,437.6,-3.209,0.001,0,69.1,72.7,66.6,27MAY2020:20:58:32,27MAY2020:20:02:02,390.4,335.0,86.0,0.828,0.0,38.0,53.0,2.013,7.829,27MAY2020:20:58:12,-56.24,4339,19.884,12.37,56.7,56.1,19.822,101.5
