1,34846.38800680196,18,0.017,0.02,1.625,0.809,0.0,22,14,39.0,45.9,34.5,424.8,883.0,1.534,0,87.4,89.6,85.6,477.1,392.8,85.8,117.6,447.1,74.0,233.0,1.79,7.606,245.2,4577,19.822,13.02,86.2,81.1,18.206,101.3
1,20958.098240743675,19,0.011,0.013,0.91,0.86,0.0,22,16,40.6,44.6,37.4,426.7,480.1,0.963,0,86.2,88.7,82.6,454.2,384.2,85.8,53.08,263.9,72.0,272.0,1.118,4.698,140.8,4532,19.884,12.63,80.4,69.6,19.014,101.3
1,9823.509283967858,22,0.006,0.007,0.224,0.875,0.0,25,19,41.2,44.4,38.7,431.4,67.88,0.119,0,82.8,85.3,79.2,422.6,367.7,85.8,4.015,22.26,67.0,304.0,0.895,2.461,-36.62,4437,19.014,12.54,67.6,63.3,19.387,101.3
1,0.0,22,-0.001,-0.001,0.0,0.752,0.0,26,18,37.0,41.9,32.9,435.2,-1.968,0.004,0,79.9,82.6,77.4,408.0,355.1,85.8,1.39,0.001,48.0,51.0,1.79,6.711,-54.33,4412,19.884,12.48,61.5,61.2,19.573,101.3
1,0.0,30,0.003,0.005,0.172,0.575,0.0,31,29,30.6,30.9,30.2,438.8,47.94,0.058,0,62.6,63.9,61.2,380.4,322.1,86.0,3.453,16.05,53.0,48.0,5.369,19.461,-45.67,4317,19.884,12.26,54.1,53.8,19.697,101.6
1,7796.108569387154,36,0.004,0.007,0.849,0.63,0.0,44,28,32.7,40.3,30.2,441.1,196.5,0.308,0,64.0,65.5,60.8,385.0,325.6,86.1,8.0,90.6,43.0,43.0,4.698,19.238,23.13,4343,19.884,12.27,55.6,55.4,19.449,101.6
1,19850.56693109105,43,0.006,0.009,1.57,0.944,0.0,51,34,43.0,46.2,36.5,460.7,875.0,1.55,0,64.8,67.5,62.4,418.5,340.5,86.1,96.5,456.0,68.0,310.0,1.79,5.592,281.5,4628,18.828,12.85,63.7,72.5,18.828,101.6
2,34909.58303591558,39,0.011,0.012,2.182,0.97,0.0,45,33,43.7,46.0,41.2,448.8,1249.0,2.133,0,68.9,71.8,65.8,446.2,356.0,86.0,140.2,634.2,64.0,344.0,1.566,5.816,403.9,4636,17.274,13.19,76.1,79.3,18.206,101.6
2,41078.73396968108,33,0.015,0.017,2.682,0.958,0.0,37,28,43.3,47.8,41.2,438.5,1545.0,2.596,0,73.6,77.9,70.5,468.6,370.7,86.0,173.1,774.4,48.0,20.0,2.013,7.606,503.4,4616,19.884,13.13,86.4,82.2,18.765,101.6
1,41018.05674958885,16,0.021,0.024,2.232,0.789,0.0,18,13,38.3,43.5,34.7,424.6,1258.0,2.129,0,90.5,92.1,89.4,496.1,401.7,85.8,156.1,632.0,68.0,253.0,2.013,8.948,381.5,4566,19.884,12.99,89.1,90.0,18.952,101.4
1,35663.8284131034,15,0.017,0.02,1.608,0.756,0.0,17,12,37.4,41.0,33.3,425.6,886.0,1.549,0,90.3,91.8,87.8,479.7,393.1,85.8,119.6,452.8,66.0,283.0,1.79,8.5,246.6,4574,17.958,13.02,85.8,82.2,19.325,101.3
1,21645.96277701986,21,0.011,0.014,0.8930001,0.792,0.0,31,11,38.3,54.7,29.1,427.4,476.5,0.946,0,86.9,90.3,72.0,444.8,381.4,85.8,49.34,264.5,82.0,236.0,0.895,4.25,151.8,4526,19.884,12.61,78.3,66.2,19.014,101.3
1,10328.080838348516,19,0.005,0.006,0.209,0.738,0.0,22,15,36.7,41.2,33.3,429.3,55.59,0.095,0,83.7,88.2,79.7,417.1,366.1,85.8,2.36,19.56,64.0,273.0,0.671,2.908,-33.77,4432,19.635,12.54,66.6,61.0,19.697,101.3
1,0.0,20,-0.001,-0.002,0.0,0.548,0.0,26,13,28.9,42.1,26.1,433.5,-2.385,0.003,0,82.0,84.0,79.7,411.2,354.3,85.8,0.995,0.0,40.0,52.0,3.132,10.737,-57.93,4409,19.884,12.45,63.0,62.6,19.822,101.3
1,0.0,25,0.004,0.008,0.164,0.47,0.0,27,23,25.5,27.5,25.0,441.7,45.2,0.055,0,62.8,64.2,61.2,379.2,316.1,86.1,2.985,14.27,49.0,47.0,5.145,16.33,-51.85,4321,19.884,12.28,53.6,53.2,19.822,101.6
1,8145.1317627431345,32,0.004,0.007,0.844,0.603,0.0,40,24,31.3,36.9,26.2,453.2,184.7,0.292,0,62.6,64.9,60.3,377.5,317.2,86.1,7.749,85.4,50.0,162.0,2.908,13.198,17.32,4347,19.449,12.28,52.7,52.7,19.573,101.6
1,21286.937456148968,34,0.004,0.006,1.561,0.738,0.0,39,28,36.7,41.9,32.9,452.7,874.0,1.562,0,65.5,68.5,62.1,415.8,335.9,86.1,97.1,461.0,58.0,238.0,1.566,8.5,284.0,4630,19.884,12.88,62.4,72.0,19.014,101.6
2,34034.376038136645,33,0.011,0.013,2.193,0.859,0.0,41,25,40.5,43.9,35.8,466.5,1243.0,2.14,0,69.4,74.1,66.2,438.2,349.6,86.1,143.1,641.6,50.0,47.0,2.908,8.277,409.8,4633,19.884,13.19,74.3,75.0,18.144,101.7
2,42415.820830231474,24,0.016,0.019,2.682,0.749,0.0,32,16,36.9,46.2,30.6,435.4,1548.0,2.618,0,76.6,80.6,72.9,470.9,368.2,86.1,176.7,783.1,63.0,49.0,1.79,6.263,503.6,4608,19.635,13.09,87.4,82.0,18.579,101.7
1,39161.77662294854,14,0.02,0.024,2.24,0.622,0.0,19,10,32.4,42.6,26.2,426.2,1231.0,2.081,0,89.6,91.4,88.0,493.6,399.3,85.9,152.1,615.3,64.0,279.0,1.79,7.606,368.9,4573,16.094,13.01,88.9,88.9,18.517,101.5
1,31646.1229848232,14,0.016,0.019,1.604,0.667,0.0,17,11,34.2,40.3,30.2,426.2,876.0,1.526,0,89.2,90.9,87.1,483.4,396.6,85.9,115.2,441.5,62.0,257.0,1.118,5.369,239.5,4577,19.2,13.03,88.3,82.4,19.014,101.4
1,22687.6569487166,15,0.011,0.012,0.878,0.731,0.0,19,12,36.5,42.4,31.3,428.1,442.9,0.866,0,87.6,90.9,83.5,454.0,384.9,85.9,49.23,243.7,58.0,283.0,1.118,4.25,125.3,4520,19.884,12.58,79.9,70.0,19.138,101.4
1,3169.832465008372,21,0.005,0.006,0.194,0.806,0.0,24,17,39.0,42.1,35.4,435.0,52.14,0.085,0,82.9,86.7,79.7,421.3,369.3,85.9,2.699,17.36,68.0,47.0,0.671,4.474,-37.37,4432,19.884,12.53,66.6,63.7,19.697,101.4
1,0.0,17,-0.001,-0.001,0.0,0.576,0.0,19,15,30.6,35.8,29.1,433.6,-2.656,0.003,0,82.0,83.8,80.1,419.3,378.1,85.9,1.235,0.148,39.0,56.0,2.237,7.606,-42.28,4410,19.884,12.5,65.1,65.7,19.76,101.5
1,0.0,36,0.004,0.006,0.155,0.829,0.0,47,25,39.4,44.4,31.8,474.7,66.4,0.13,0,67.5,71.4,64.2,399.2,372.6,86.2,7.712,32.7,63.0,120.0,2.237,7.829,-1.604,4342,19.449,12.28,60.4,60.1,19.263,101.8
1,8997.964866753058,36,0.003,0.004,0.811,0.835,0.0,47,25,39.6,45.1,33.3,467.7,159.8,0.288,0,68.7,72.0,65.1,405.7,385.6,86.2,18.52,77.82,40.0,53.0,2.461,11.856,39.12,4360,19.449,12.29,63.0,62.6,19.2,101.8
1,8519.060328567755,44,0.004,0.006,1.526,1.056,0.0,56,32,45.9,49.5,38.8,495.8,205.5,0.373,0,66.9,71.2,64.6,409.0,387.2,86.2,21.83,96.5,56.0,121.0,2.908,14.093,52.82,4379,19.884,12.37,64.4,63.5,17.336,101.8
2,11527.033661256648,44,0.005,0.006,2.145,1.105,0.0,53,36,47.1,51.1,42.4,474.1,585.0,0.966,0,69.4,73.0,67.3,425.7,370.8,86.2,60.77,281.2,62.0,237.0,1.342,6.487,165.6,4505,17.771,12.56,70.3,70.3,18.02,101.8
1,53408.80936470986,40,0.008,0.009,2.638,1.127,0.0,48,33,47.7,52.9,43.3,464.7,833.0,1.375,0,72.7,75.6,70.0,448.4,387.4,86.2,84.8,399.6,60.0,265.0,0.895,3.579,253.8,4608,12.8,13.02,77.4,78.4,17.461,101.8
1,25453.053194580323,41,0.011,0.012,2.954,1.308,0.0,46,35,51.8,55.0,48.0,456.4,985.0,1.625,0,76.1,77.7,74.1,463.0,404.0,86.2,99.9,467.2,68.0,250.0,1.118,5.369,308.3,4618,17.274,13.13,81.9,82.4,17.274,101.7
2,21028.759192353595,39,0.013,0.015,3.047,1.353,0.0,46,32,52.7,56.8,50.5,438.0,1200.0,2.018,0,78.1,83.8,74.8,467.8,407.8,86.1,129.2,586.8,61.0,292.0,2.013,10.737,397.5,4610,17.771,13.1,83.1,83.3,17.088,101.7
1,44527.05664246432,26,0.022,0.026,2.168,1.123,0.0,28,24,47.7,49.6,45.7,422.6,1185.0,1.941,0,85.5,86.7,83.3,477.1,402.9,86.0,140.3,579.5,50.0,294.0,3.579,11.856,365.0,4576,17.585,13.05,82.8,85.5,18.89,101.5
1,33244.180098165365,24,0.017,0.02,1.54,1.065,0.0,26,22,46.2,48.4,44.2,423.6,858.0,1.45,0,85.8,86.9,84.4,469.4,397.4,85.9,110.7,427.5,51.0,296.0,2.908,9.619,244.9,4580,14.043,13.06,82.6,80.2,18.455,101.5
1,22028.61290672588,27,0.012,0.015,0.837,1.068,0.0,32,22,46.2,52.3,44.4,426.4,443.0,0.841,0,84.7,86.7,77.0,440.8,390.3,85.9,45.26,243.6,45.0,320.0,2.461,7.829,147.8,4528,19.884,12.61,74.7,68.2,19.263,101.4
1,8602.64828305256,29,0.006,0.008,0.176,1.114,0.0,34,25,47.5,49.5,43.9,430.5,49.04,0.077,0,81.9,84.9,77.9,420.6,378.8,85.9,2.496,17.2,58.0,76.0,1.342,6.711,-27.15,4427,19.014,12.5,66.0,64.4,19.263,101.5
1,0.0,30,0.0,0.0,0.0,0.996,0.0,34,27,44.4,48.2,42.3,434.5,-2.812,0.002,0,79.3,81.0,76.8,414.2,370.8,86.0,0.791,0.0,46.0,47.0,2.237,6.935,-44.15,4403,19.884,12.47,63.9,64.0,19.635,101.5
2,26628.329254721924,35,0.015,0.017,2.903,1.347,0.0,41,29,52.5,56.7,48.7,430.9,1515.0,2.489,0,82.4,84.6,79.2,485.7,411.4,86.3,163.4,739.2,64.0,5.0,2.461,6.263,501.5,4586,16.094,13.05,89.8,87.1,18.144,101.9
1,38106.888099529344,31,0.021,0.024,3.014,1.312,0.0,35,27,51.8,55.2,49.6,426.8,1763.0,2.874,0,85.1,87.8,82.9,503.0,420.1,86.3,187.8,851.0,72.0,300.0,1.79,6.487,580.4,4574,19.884,12.95,93.0,93.9,17.895,101.9
2,15014.883283703475,28,0.022,0.025,2.612,1.23,0.0,32,24,50.0,55.6,47.7,424.9,1442.0,2.343,0,87.3,89.6,85.6,500.8,417.9,86.1,159.0,696.8,62.0,279.0,2.013,7.606,454.9,4568,15.161,13.0,90.0,93.9,18.641,101.7
1,41207.66639418287,25,0.019,0.022,2.123,1.146,0.0,26,23,48.2,50.7,46.8,426.3,1163.0,1.916,0,87.8,89.8,86.0,487.3,414.3,86.1,137.8,570.8,60.0,48.0,2.908,8.948,359.9,4561,19.884,12.99,87.3,86.5,18.455,101.6
1,32858.42031220816,25,0.016,0.019,1.499,1.146,0.0,28,22,48.2,52.0,46.4,425.7,855.0,1.451,0,88.2,89.8,86.7,480.1,409.7,86.1,108.7,425.0,60.0,0.0,2.013,6.04,245.9,4572,15.037,13.03,87.3,81.7,18.579,101.6
1,22432.67380104331,28,0.011,0.013,0.794,1.203,0.0,34,22,49.5,55.2,46.0,426.8,455.6,0.889,0,86.2,88.9,78.4,454.1,405.2,86.0,47.71,247.3,76.0,15.0,1.342,5.816,150.7,4536,17.958,12.62,79.9,72.0,18.393,101.6
1,8111.630423094357,41,0.006,0.007,0.148,1.276,0.0,54,29,51.1,56.3,47.7,432.1,64.37,0.134,0,82.2,86.4,72.1,432.1,405.2,86.1,6.102,31.39,60.0,247.0,0.895,3.579,-1.616,4435,17.585,12.53,70.7,68.4,18.455,101.6
1,0.0,31,0.0,0.0,0.0,1.148,0.0,36,26,48.2,53.6,46.0,432.2,-3.449,0.0,0,82.9,85.5,79.0,432.2,419.6,86.1,-0.609,0.063,62.0,68.0,1.566,5.816,-11.95,4412,19.822,12.49,70.2,70.2,18.765,101.7
1,0.0,58,0.002,0.003,0.129,1.373,0.0,60,57,53.1,53.8,52.7,441.8,30.02,0.062,0,68.2,69.3,67.3,408.8,392.0,86.3,4.621,15.08,53.0,48.0,3.355,11.856,-6.341,4336,17.274,12.24,63.9,63.9,18.206,101.8
1,7640.019620765496,57,0.002,0.004,0.753,1.381,0.0,60,53,53.2,54.7,52.3,443.8,238.7,0.427,0,68.7,70.3,67.6,414.3,382.3,86.3,27.36,115.5,54.0,75.0,3.132,11.408,56.14,4380,16.094,12.32,66.0,65.7,18.517,101.9
1,12124.885414520317,53,0.005,0.006,1.45,1.365,0.0,56,49,52.9,54.7,51.8,435.8,376.3,0.658,0,70.7,72.9,69.3,425.2,395.6,86.4,40.45,176.7,77.0,232.0,2.237,9.395,106.7,4425,19.884,12.53,69.8,69.6,18.828,102.0
1,18061.74006818619,52,0.006,0.007,2.079,1.503,0.0,56,48,55.6,57.4,54.0,426.7,739.8,1.256,0,73.4,75.2,72.1,441.8,400.2,86.3,77.12,357.5,72.0,315.0,2.237,8.948,238.8,4569,19.884,12.74,75.2,75.4,18.641,101.9
1,26215.13406606689,47,0.011,0.012,2.559,1.498,0.0,52,43,55.4,58.1,52.5,423.0,781.0,1.297,0,75.4,77.2,74.1,454.0,407.4,86.3,78.26,367.5,76.0,6.0,1.342,5.816,242.6,4611,19.884,12.97,79.7,78.6,18.703,101.9
1,20502.448327098537,47,0.011,0.012,2.873,1.457,0.0,51,42,54.7,57.4,51.8,423.8,612.0,1.032,0,75.9,77.0,74.7,449.5,417.4,86.3,59.74,282.8,53.0,321.0,2.013,13.422,191.0,4611,19.884,12.9,77.2,77.5,18.517,101.9
1,17670.662407351323,54,0.009,0.011,2.984,1.553,0.0,59,49,56.5,57.6,55.4,431.4,608.4,1.017,0,74.3,76.5,72.0,441.2,415.9,86.4,60.93,283.6,54.0,1.0,3.579,14.764,197.3,4606,18.268,12.88,74.7,74.1,17.523,102.0
2,11903.98397549966,62,0.01,0.012,2.869,1.591,0.0,65,58,57.0,58.6,55.8,426.4,648.2,1.082,0,70.0,73.0,67.8,430.4,406.7,86.3,66.95,303.3,56.0,50.0,4.921,14.987,212.6,4541,14.478,12.61,71.6,70.7,17.274,101.9
2,54756.96462628547,56,0.009,0.011,2.557,1.5,0.0,65,48,55.4,57.4,52.9,423.6,1477.0,2.42,0,71.4,74.8,68.7,453.1,380.3,86.3,173.4,728.4,60.0,24.0,3.803,15.882,482.2,4601,16.342,13.12,78.1,79.5,18.455,101.9
1,41751.32052537684,53,0.018,0.02,2.08,1.49,0.0,56,50,55.2,56.7,54.5,423.5,1173.0,1.939,0,72.1,73.9,70.3,453.9,377.2,86.2,143.8,581.2,61.0,351.0,2.908,8.5,360.8,4597,19.884,13.1,78.3,78.8,18.703,101.8
1,31669.90848887893,50,0.014,0.016,1.457,1.479,0.0,53,48,55.0,56.1,54.3,423.8,805.0,1.375,0,72.7,74.5,71.1,446.0,373.0,86.3,106.8,406.8,64.0,353.0,2.461,8.5,227.0,4603,16.653,13.12,77.9,73.0,18.765,101.8
1,20463.49360767777,51,0.009,0.011,0.762,1.421,0.0,56,46,54.0,55.2,53.2,426.5,254.5,0.453,0,72.3,74.3,70.2,424.7,364.4,86.3,32.92,127.0,67.0,336.0,1.566,6.935,33.8,4497,18.641,12.55,70.3,65.7,19.387,101.8
1,4637.088678800328,58,0.002,0.002,0.135,1.457,0.0,61,56,54.7,55.2,54.1,431.0,33.03,0.068,0,69.6,70.9,68.5,407.8,368.4,86.2,4.734,15.74,42.0,240.0,0.895,2.908,-28.46,4414,19.884,12.49,63.3,62.4,19.635,101.8
1,0.0,63,-0.001,-0.001,0.0,1.48,0.0,66,61,55.0,55.6,54.7,440.3,-3.362,0.001,0,68.0,69.4,66.7,398.5,360.3,86.2,1.194,0.023,57.0,259.0,0.671,2.684,-39.38,4401,19.884,12.45,60.1,59.2,19.635,101.8
1,0.0,67,0.002,0.004,0.123,1.049,0.0,69,65,45.9,47.1,45.1,444.7,47.16,0.061,0,56.7,57.6,56.1,374.9,316.7,86.3,3.697,15.76,30.0,44.0,4.921,14.764,-46.08,4303,19.884,12.23,52.7,52.5,19.325,101.9
1,3809.520099494694,70,0.002,0.003,0.753,1.122,0.0,75,65,47.7,49.5,45.1,457.8,160.4,0.224,0,57.6,59.2,56.3,375.8,317.8,86.3,8.73,66.39,64.0,143.0,1.79,7.829,-0.387,4327,16.963,12.27,52.9,53.1,18.455,101.9
1,19059.480580816034,69,0.002,0.003,1.455,1.278,0.0,74,64,51.1,51.8,48.6,467.8,796.9,1.422,0,60.1,64.2,57.6,406.3,334.3,86.3,81.7,418.7,64.0,204.0,1.342,4.698,264.9,4627,16.777,12.77,60.6,68.5,17.647,101.9
2,30678.773008756853,62,0.009,0.01,2.075,1.34,0.0,65,60,52.3,55.0,50.9,456.3,1178.0,2.023,0,64.6,68.2,62.2,432.8,349.8,86.2,125.0,601.4,56.0,349.0,2.013,5.816,393.4,4637,14.229,13.22,72.7,76.1,17.585,101.8
2,40528.4846572344,57,0.014,0.015,2.563,1.421,0.0,63,51,54.0,56.8,52.3,458.6,1465.0,2.472,0,68.5,71.8,65.5,454.1,360.4,86.2,165.5,738.1,64.0,15.0,2.013,7.382,479.0,4620,19.884,13.15,81.9,79.0,17.585,101.7
1,38647.00767846068,32,0.017,0.019,2.101,1.001,0.0,36,27,44.6,49.5,42.4,422.7,600.7,1.05,0,77.7,80.2,75.9,451.3,380.9,85.8,69.74,295.8,67.0,235.0,1.342,6.04,155.6,4598,13.919,13.09,77.4,76.3,16.591,101.3
1,13136.778720452776,30,0.008,0.009,1.467,0.984,0.0,33,27,44.1,47.1,42.1,422.1,470.6,0.918,0,77.5,79.0,75.2,445.4,378.0,85.8,69.58,256.2,69.0,255.0,1.118,3.579,119.4,4609,18.641,13.12,76.5,74.1,15.721,101.3
1,15238.337444351451,34,0.005,0.006,0.758,1.118,0.0,40,28,47.5,49.8,43.3,422.3,230.2,0.493,0,75.7,77.9,72.9,429.8,363.3,85.7,33.63,134.6,41.0,289.0,0.895,4.25,34.49,4529,16.094,12.55,71.2,67.8,15.845,101.2
1,3213.5138278887007,38,0.002,0.002,0.123,1.049,0.0,41,35,45.9,48.2,43.5,429.8,29.29,0.068,0,73.2,75.4,71.4,405.5,359.7,85.7,4.874,15.06,63.0,239.0,0.671,3.132,-35.58,4426,14.664,12.5,62.1,60.6,15.099,101.2
1,0.0,35,0.0,0.0,0.0,0.93,0.0,37,33,42.6,44.6,41.9,428.5,-3.487,0.0,0,72.5,73.8,70.9,404.2,346.1,85.7,1.708,0.0,45.0,44.0,2.684,6.711,-59.77,4410,13.794,12.46,61.3,61.2,14.975,101.1
1,0.0,59,0.001,0.002,0.116,1.118,0.0,67,50,47.5,49.8,45.0,432.7,37.2,0.076,0,62.2,64.9,60.1,386.6,376.5,85.2,8.96,20.76,60.0,17.0,4.25,19.909,1.721,4323,13.794,12.24,56.7,56.7,14.416,100.6
1,3645.446536188544,70,0.002,0.004,0.738,1.244,0.012,77,62,50.4,52.2,48.4,441.2,74.21,0.135,0,59.9,63.0,58.3,388.9,382.4,85.4,10.42,34.08,71.0,344.0,2.013,10.514,17.24,4333,14.354,12.24,57.9,57.7,12.925,100.8
1,3408.179778093708,82,0.002,0.002,1.434,1.393,0.189,89,75,53.4,54.1,52.2,435.3,66.83,0.104,0,57.7,59.9,55.8,384.7,381.6,85.2,7.855,25.9,60.0,98.0,2.461,11.856,14.91,4324,19.884,12.25,56.5,56.3,5.779,100.6
1,6752.592796276075,79,0.001,0.002,2.05,1.363,0.0,86,71,52.9,54.3,50.9,429.5,129.1,0.219,0,58.8,62.6,57.6,388.7,381.2,85.2,13.46,55.09,64.0,40.0,3.132,15.659,34.12,4333,17.274,12.3,58.1,57.6,17.523,100.6
1,9010.749512178205,77,0.002,0.003,2.542,1.347,0.0,86,67,52.5,54.9,51.1,428.9,298.8,0.533,0,60.3,62.8,57.6,394.9,383.6,85.2,33.11,137.6,49.0,46.0,3.579,14.093,93.2,4386,15.659,12.34,60.6,59.7,17.585,100.5
2,19455.703050453827,63,0.005,0.006,2.854,1.343,0.0,69,56,52.3,56.8,50.0,422.6,970.0,1.689,0,64.6,68.2,62.1,426.7,400.5,85.1,110.8,475.3,67.0,216.0,2.237,10.066,338.3,4593,15.907,12.79,71.6,71.6,17.895,100.5
1,57606.54156946835,64,0.02,0.023,2.849,1.473,0.039,76,53,55.0,56.7,53.6,424.5,461.4,0.768,0,66.6,72.3,63.0,424.7,389.7,85.2,44.84,211.3,62.0,22.0,2.684,9.843,131.5,4538,1.056,12.67,69.6,69.1,15.472,100.6
2,3571.0669669020303,71,0.007,0.008,2.533,1.478,0.185,85,57,55.0,57.9,49.6,421.2,876.0,1.491,0,62.2,67.5,56.8,419.4,397.3,85.2,106.6,438.1,60.0,60.0,2.237,11.185,309.4,4580,17.958,12.6,68.9,67.5,14.043,100.6
1,40087.65856560513,67,0.01,0.011,2.039,1.515,0.0,74,61,55.8,57.7,52.5,416.8,710.8,1.212,0,64.9,68.9,62.6,431.3,386.6,85.2,82.3,347.0,54.0,264.0,1.342,4.026,219.9,4621,19.884,12.94,73.6,70.7,17.771,100.6
1,36905.02807428521,71,0.007,0.009,1.414,1.491,0.11,82,59,55.2,56.8,52.5,421.7,495.5,0.857,0,65.8,68.9,55.2,423.5,366.0,85.3,63.12,249.3,62.0,299.0,2.461,23.488,128.8,4542,0.497,12.57,70.5,66.6,16.777,100.7
1,0.0,82,0.005,0.006,0.72,1.273,0.177,91,72,50.9,52.5,48.7,424.1,96.2,0.227,0,56.1,58.6,54.1,378.4,371.1,85.4,14.03,57.46,36.0,47.0,3.803,18.79,36.16,4412,19.884,12.52,54.5,54.0,15.534,100.9
1,9695.559663686872,81,0.0,0.0,0.112,1.29,0.0,91,72,51.4,52.0,48.7,426.2,49.69,0.097,0,54.9,58.3,53.2,369.5,353.9,85.4,6.713,22.98,51.0,223.0,1.118,4.474,0.693,4396,19.884,12.44,50.5,50.7,17.336,100.9
1,0.0,89,0.0,-0.001,0.0,1.267,0.0,92,87,50.9,51.6,49.6,435.8,-3.476,0.0,0,53.4,54.5,52.3,360.3,345.1,85.5,1.846,0.0,36.0,221.0,1.118,4.698,-17.02,4374,19.884,12.44,46.9,47.5,19.76,100.9
1,0.0,74,0.001,0.002,0.11,0.89,0.0,76,72,41.5,41.7,41.4,447.5,48.19,0.072,0,49.5,50.5,48.4,356.6,298.5,85.7,4.865,18.78,24.0,39.0,5.145,15.882,-44.18,4281,13.919,12.15,46.6,46.9,14.292,101.2
1,4691.41961488916,72,0.002,0.002,0.735,0.909,0.0,75,70,42.1,44.2,41.4,445.9,155.3,0.209,0,50.9,52.3,48.7,359.3,297.0,85.7,9.18,61.36,41.0,89.0,3.132,14.987,-10.05,4304,14.105,12.23,47.5,48.0,14.416,101.2
1,18823.52808263944,70,0.002,0.003,1.445,0.985,0.0,77,63,44.2,45.3,43.2,449.7,772.5,1.424,0,53.6,56.7,51.3,381.5,312.2,85.8,78.2,414.6,45.0,53.0,3.132,12.079,267.1,4634,16.218,12.66,53.4,58.8,14.664,101.2
2,31800.762114581856,61,0.009,0.01,2.076,1.077,0.0,64,58,46.6,50.0,44.1,439.8,1101.0,1.905,0,58.6,62.8,55.6,411.4,329.2,85.7,114.0,567.0,67.0,82.0,1.79,9.843,370.8,4651,16.963,13.1,67.5,68.5,14.664,101.2
2,40842.67926170588,55,0.012,0.013,2.563,1.153,0.0,63,46,48.4,50.5,44.2,437.9,1370.0,2.33,0,62.6,65.8,59.7,436.2,342.5,85.7,153.7,695.5,58.0,335.0,2.013,6.04,448.0,4631,16.653,13.04,76.5,73.8,14.851,101.2
1,40288.658967313015,39,0.015,0.017,3.008,0.925,0.0,45,34,42.4,47.3,40.1,421.3,1565.0,2.639,0,67.3,70.3,64.8,452.7,353.2,85.6,182.3,786.0,64.0,247.0,1.79,6.711,504.1,4628,17.088,13.13,79.9,78.6,17.647,101.1
1,33438.78171316791,31,0.017,0.019,2.083,0.796,0.0,34,28,38.7,42.3,37.0,419.7,1102.0,1.93,0,70.3,72.3,69.1,444.3,354.1,85.5,147.4,570.5,52.0,290.0,2.237,9.171,332.9,4611,11.93,13.14,74.7,75.6,17.461,100.9
1,32744.83813253643,30,0.013,0.016,1.442,0.796,0.0,33,27,38.7,41.9,36.5,420.4,666.3,1.223,0,70.9,73.2,69.6,432.4,353.1,85.4,94.5,350.1,58.0,303.0,1.79,8.277,176.3,4623,16.653,13.14,73.0,69.1,17.15,100.9
1,19991.82517459995,34,0.007,0.009,0.725,0.825,0.0,41,27,39.6,42.6,36.3,422.3,228.4,0.452,0,68.5,71.4,65.8,408.7,338.4,85.4,31.3,124.2,51.0,227.0,0.671,3.803,22.55,4526,15.534,12.59,65.1,60.8,16.466,100.8
1,7372.625616783011,37,0.001,0.001,0.102,0.818,0.0,40,34,39.4,41.7,38.1,426.9,39.22,0.092,0,67.1,68.5,65.7,393.5,342.1,85.3,7.166,21.16,49.0,32.0,1.566,6.487,-37.38,4429,16.653,12.5,58.5,57.6,16.653,100.8
1,0.0,38,0.0,0.0,0.0,0.795,0.0,39,36,38.7,39.6,37.9,425.6,-3.518,0.0,0,65.3,66.4,64.0,391.8,339.0,85.3,0.888,0.0,35.0,36.0,3.579,12.303,-53.74,4405,15.659,12.47,57.7,57.7,15.907,100.7
1,0.0,64,0.0,0.001,0.104,0.88,0.0,67,62,41.2,41.5,40.6,439.0,35.58,0.053,0,52.9,54.0,51.8,355.7,300.2,85.3,5.065,14.13,66.0,277.0,1.566,5.145,-46.48,4301,16.963,12.22,46.0,45.7,16.715,100.7
1,4779.488072574743,62,0.001,0.002,0.723,0.876,0.0,66,59,41.2,41.5,40.6,437.2,159.7,0.226,0,53.8,55.6,52.2,362.5,302.4,85.3,11.01,62.92,67.0,306.0,1.342,4.474,-8.12,4324,17.088,12.26,48.6,48.6,16.653,100.8
1,19699.794830042425,55,0.002,0.002,1.434,0.891,0.0,60,49,41.5,43.5,40.5,430.0,733.0,1.351,0,57.7,60.1,55.2,390.8,320.7,85.4,73.07,400.3,56.0,30.0,1.79,6.263,257.2,4624,12.49,12.59,56.3,62.6,16.591,100.8
2,30023.557805174427,50,0.009,0.01,2.072,0.939,0.0,55,46,43.0,45.0,41.5,432.0,1057.0,1.832,0,60.3,63.1,58.6,413.2,334.3,85.3,105.6,543.6,65.0,6.0,1.79,6.487,359.0,4656,16.094,13.16,66.6,70.0,16.528,100.7
1,43274.43406886586,48,0.012,0.014,2.565,0.956,0.0,52,44,43.3,46.9,41.2,432.2,1182.0,2.006,0,62.6,65.5,60.1,428.2,344.4,85.3,130.5,596.6,64.0,50.0,2.237,8.5,382.3,4625,13.919,12.93,74.3,69.8,16.218,100.7
1,11687.216643113894,59,0.014,0.016,2.877,1.066,0.016,69,49,46.2,50.4,43.3,430.3,240.8,0.422,0,61.2,63.7,58.6,398.3,370.5,85.3,25.2,105.8,73.0,23.0,1.79,6.04,52.78,4517,15.659,12.71,61.3,60.6,13.857,100.7
1,8689.731702764579,64,0.004,0.005,2.963,1.149,0.0,70,58,48.2,50.4,46.2,434.9,128.6,0.226,0,60.4,61.9,59.4,393.0,385.5,85.3,15.7,59.54,56.0,78.0,1.79,8.053,36.28,4442,15.161,12.55,59.4,60.3,15.348,100.8
